"Dstat 0.8.0 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node-1.2node-bare.cs740-uwmadison-pg0.wisc.cloudlab.us",,,,"User:","sarthi"
"Cmdline:","dstat -t --cpu --mem --disk --io --net --int --sys --tcp --top-io --noheaders --nocolor --output /mnt/Work/FlexPushdownDB-Dev/build/logs/1650916033_dstat.txt",,,,"Date:","25 Apr 2022 14:47:14 CDT"
"system","total cpu usage",,,,,"memory usage",,,,"dsk/total",,"io/total",,"net/total",,"interrupts",,,"system",,"tcp sockets",,,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","read","writ","read","writ","recv","send","156","157","158","int","csw","lis","act","syn","tim","clo"
25-04 14:58:21,3.657,0.406,95.936,0,0,3054866432,106937159680,600809472,23023349760,0,0,0,0,9636,132,0,0,0,4536,10578,12,13,0,0,0
25-04 14:58:22,3.099,0.501,96.401,0,0,3224903680,106767122432,600809472,23023349760,0,16384,0,4,11100,0,0,0,0,4473,6601,12,13,0,0,0
25-04 14:58:23,3.165,0.439,96.333,0.063,0,2985193472,107006832640,600809472,23023349760,0,12288,0,2,9540,0,0,0,0,4381,6640,12,13,0,0,0
25-04 14:58:24,3.315,0.281,96.404,0,0,3004289024,106987737088,600809472,23023349760,0,0,0,0,10866,110,0,0,0,4295,6550,12,13,0,0,0
25-04 14:58:25,3.542,0.345,96.113,0,0,3022659584,106969366528,600809472,23023349760,0,0,0,0,10320,0,0,0,0,4635,10673,12,13,0,0,0
25-04 14:58:26,3.255,0.282,96.463,0,0,3041497088,106950529024,600809472,23023349760,0,0,0,0,9598,66,0,0,0,4145,6542,12,13,0,0,0
25-04 14:58:27,3.291,0.125,96.584,0,0,3059818496,106932207616,600809472,23023349760,0,16384,0,2,7440,0,0,0,0,4190,6598,12,13,0,0,0
25-04 14:58:28,3.197,0.752,96.050,0,0,3207245824,106784780288,600809472,23023349760,0,12288,0,2,10740,0,0,0,0,4617,10634,12,13,0,0,0
25-04 14:58:29,3.381,0.250,96.368,0,0,3024916480,106967109632,600809472,23023349760,0,0,0,0,8466,110,0,0,0,4500,6578,12,13,0,0,0
25-04 14:58:30,3.709,0.249,96.041,0,0,3044003840,106948022272,600809472,23023349760,0,0,0,0,10358,66,0,0,0,4637,6531,12,13,0,0,0
25-04 14:58:31,3.805,0.156,96.039,0,0,3062841344,106929184768,600809472,23023349760,0,0,0,0,9636,132,0,0,0,4702,6608,12,13,0,0,0
25-04 14:58:32,4.348,0.404,95.248,0,0,3082268672,106909757440,600809472,23023349760,0,0,0,0,8460,0,0,0,0,5079,10598,12,13,0,0,0
25-04 14:58:33,3.580,0.529,95.797,0.093,0,3281178624,106710839296,600817664,23023349760,0,36864,0,4,9360,0,0,0,0,4809,6573,12,13,0,0,0
25-04 14:58:34,3.742,0.343,95.915,0,0,3014639616,106977378304,600817664,23023349760,0,0,0,0,8406,110,0,0,0,4699,6564,12,13,0,0,0
25-04 14:58:35,4.265,0.436,95.299,0,0,3033063424,106958954496,600817664,23023349760,0,0,0,0,6660,0,0,0,0,4762,10302,12,13,0,0,0
25-04 14:58:36,3.498,0.500,96.002,0,0,3048480768,106943537152,600817664,23023349760,0,0,0,0,9718,66,0,0,0,4434,6571,12,13,0,0,0
25-04 14:58:37,3.473,0.094,96.433,0,0,3066761216,106925256704,600817664,23023349760,0,0,0,0,8820,0,0,0,0,4168,6531,12,13,0,0,0
25-04 14:58:38,3.348,0.219,96.370,0.063,0,3085914112,106906103808,600817664,23023349760,0,12288,0,2,7620,0,0,0,0,4097,6536,12,13,0,0,0
25-04 14:58:39,3.188,1.125,95.688,0,0,2998763520,106993254400,600817664,23023349760,0,0,0,0,8286,110,0,0,0,4609,10620,12,13,0,0,0
25-04 14:58:40,3.408,0.188,96.404,0,0,3017732096,106974285824,600817664,23023349760,0,0,0,0,9038,66,0,0,0,4035,6524,12,13,0,0,0
25-04 14:58:41,3.441,0.156,96.403,0,0,3037126656,106954891264,600817664,23023349760,0,0,0,0,7776,132,0,0,0,4056,6531,12,13,0,0,0
25-04 14:58:42,3.689,0.406,95.905,0,0,3056746496,106935271424,600817664,23023349760,0,0,0,0,9840,0,0,0,0,4513,10437,12,13,0,0,0
25-04 14:58:43,3.381,0.188,96.399,0.031,0,3075956736,106916061184,600817664,23023349760,0,12288,0,2,8760,0,0,0,0,4426,6623,12,13,0,0,0
25-04 14:58:44,2.971,0.688,96.341,0,0,3192414208,106799603712,600817664,23023349760,0,0,0,0,7746,110,0,0,0,4213,6561,12,13,0,0,0
25-04 14:58:45,3.773,0.218,96.009,0,0,3009896448,106982121472,600817664,23023349760,0,0,0,0,10500,0,0,0,0,4637,6521,12,13,0,0,0
25-04 14:58:46,3.798,0.747,95.455,0,0,3026825216,106965192704,600817664,23023349760,0,0,0,0,7558,66,0,0,0,5001,10671,12,13,0,0,0
25-04 14:58:47,3.772,0.187,96.041,0,0,3045347328,106946670592,600817664,23023349760,0,0,0,0,9840,0,0,0,0,4817,6618,12,13,0,0,0
25-04 14:58:48,3.653,0.250,96.035,0.062,0,3064942592,106927075328,600817664,23023349760,0,12288,0,2,7800,0,0,0,0,4693,6570,12,13,0,0,0
25-04 14:58:49,2.997,0.500,96.503,0,0,2991140864,107000877056,600817664,23023349760,0,0,0,0,97080,69972796,0,0,0,7537,12763,12,13,0,0,0
25-04 14:58:50,0.408,0.470,99.122,0,0,2889625600,107102392320,600817664,23023349760,0,0,0,0,209100,230106612,0,0,0,7361,6811,12,13,0,0,0
25-04 14:58:51,0.439,0.596,98.965,0,0,2802982912,107189035008,600817664,23023349760,0,0,0,0,309788,330901341,0,0,0,8062,6935,12,12,0,0,1
25-04 14:58:52,0.500,0.344,99.157,0,0,2186448896,107805569024,600817664,23023349760,0,0,0,0,67140,61835973,0,0,0,4670,6615,12,11,0,0,0
25-04 14:58:53,0.408,0.502,99.059,0.031,0,2186309632,107805708288,600817664,23023349760,0,12288,0,2,9360,0,0,0,0,4456,10668,12,11,0,0,0
25-04 14:58:54,0.125,0.251,99.624,0,0,2186301440,107805716480,600817664,23023349760,0,0,0,0,9906,110,0,0,0,4051,6537,12,11,0,0,0
25-04 14:58:55,0.188,0.063,99.749,0,0,2186276864,107805741056,600817664,23023349760,0,0,0,0,7500,0,0,0,0,4069,6624,12,11,0,0,0
25-04 14:58:56,0.594,0.344,99.062,0,0,2185969664,107806048256,600817664,23023349760,0,0,0,0,9418,66,0,0,0,4331,9735,12,11,0,0,0
25-04 14:58:57,0.313,0.219,99.467,0,0,2186407936,107805609984,600817664,23023349760,0,0,0,0,9420,0,0,0,0,4291,7403,12,11,0,0,0
25-04 14:58:58,0.313,0.188,99.436,0.063,0,2186416128,107805601792,600817664,23023349760,0,12288,0,2,7680,0,0,0,0,4039,6633,12,11,0,0,0
25-04 14:58:59,0.407,0.188,99.406,0,0,2186391552,107805626368,600817664,23023349760,0,0,0,0,10866,110,0,0,0,4043,6612,12,11,0,0,0
25-04 14:59:00,0.471,0.377,99.153,0,0,2185879552,107806138368,600817664,23023349760,0,0,0,0,10740,0,0,0,0,4410,10602,12,11,0,0,0
25-04 14:59:01,0.188,0.219,99.593,0,0,2185576448,107806441472,600817664,23023349760,0,0,0,0,10078,66,0,0,0,4124,6554,12,11,0,0,0
25-04 14:59:02,0.251,0.094,99.655,0,0,2185293824,107806715904,600817664,23023357952,0,0,0,0,10680,0,0,0,0,4053,6536,12,11,0,0,0
25-04 14:59:03,0.313,0.282,99.373,0.031,0,2184507392,107807502336,600817664,23023357952,0,12288,0,2,9780,0,0,0,0,4172,7073,12,11,0,0,0
25-04 14:59:04,0.564,0.219,99.217,0,0,2184089600,107807920128,600817664,23023357952,0,0,0,0,9126,110,0,0,0,4412,10195,12,11,0,0,0
25-04 14:59:05,0.219,0.188,99.593,0,0,2183872512,107808137216,600817664,23023357952,0,0,0,0,10140,0,0,0,0,4112,6502,12,11,0,0,0
25-04 14:59:06,0.219,0.188,99.593,0,0,2183839744,107808169984,600817664,23023357952,0,0,0,0,12418,66,0,0,0,4261,6521,12,11,0,0,0
25-04 14:59:07,0.781,0.500,98.687,0.031,0,2184343552,107807657984,600825856,23023357952,0,12288,0,2,10380,0,0,0,0,4773,10724,12,11,0,0,0
25-04 14:59:08,0.344,0.188,99.405,0.063,0,2183880704,107808120832,600825856,23023357952,0,28672,0,6,10620,0,0,0,0,4309,6552,12,11,0,0,0
25-04 14:59:09,0.313,0.188,99.499,0,0,2183606272,107808395264,600825856,23023357952,0,0,0,0,9786,110,0,0,0,4281,6555,12,11,0,0,0
25-04 14:59:10,0.126,0.063,99.812,0,0,2183606272,107808395264,600825856,23023357952,0,0,0,0,8640,70,0,0,0,3936,6491,12,11,0,0,0
25-04 14:59:11,1.096,0.376,98.528,0,0,2184663040,107807338496,600825856,23023357952,0,0,0,0,10270,294,0,0,0,4712,10765,12,11,0,0,0
25-04 14:59:12,0.251,0.188,99.562,0,0,2184839168,107807162368,600825856,23023357952,0,0,0,0,10686,254,0,0,0,4023,6553,12,11,0,0,0
25-04 14:59:13,0.313,0.157,99.468,0.063,0,2184597504,107807404032,600825856,23023357952,0,12288,0,2,11040,0,0,0,0,4116,6577,12,11,0,0,0
25-04 14:59:14,0.564,0.470,98.966,0,0,2185945088,107806056448,600825856,23023357952,0,0,0,0,11106,110,0,0,0,4482,10637,12,11,0,0,0
25-04 14:59:15,0.125,0.188,99.686,0,0,2185592832,107806408704,600825856,23023357952,0,0,0,0,8820,0,0,0,0,3988,6567,12,11,0,0,0
25-04 14:59:16,0.313,0.125,99.561,0,0,2185334784,107806666752,600825856,23023357952,0,0,0,0,8938,66,0,0,0,3913,6494,12,11,0,0,0
25-04 14:59:17,0.282,0.125,99.593,0,0,2185302016,107806699520,600825856,23023357952,0,0,0,0,8526,66,0,0,0,3858,6529,12,11,0,0,0
25-04 14:59:18,0.377,0.440,99.152,0.031,0,2183720960,107808280576,600825856,23023357952,0,12288,0,2,9600,0,0,0,0,4200,10672,12,11,0,0,0
25-04 14:59:19,0.313,0.188,99.499,0,0,2183712768,107808288768,600825856,23023357952,0,0,0,0,8346,110,0,0,0,3863,6593,12,11,0,0,0
25-04 14:59:20,0.345,0.188,99.468,0,0,2183712768,107808288768,600825856,23023357952,0,0,0,0,10260,0,0,0,0,3853,6506,12,11,0,0,0
25-04 14:59:21,0.501,0.407,99.091,0,0,2184044544,107807956992,600825856,23023357952,0,0,0,0,10078,66,0,0,0,4286,10641,12,11,0,0,0
25-04 14:59:22,0.251,0.157,99.593,0,0,2183766016,107808235520,600825856,23023357952,0,0,0,0,8520,0,0,0,0,3908,6510,12,11,0,0,0
25-04 14:59:23,0.376,0.156,99.405,0.063,0,2183725056,107808276480,600825856,23023357952,0,12288,0,2,9540,0,0,0,0,4100,6624,12,11,0,0,0
25-04 14:59:24,0.313,0.125,99.561,0,0,2183741440,107808260096,600825856,23023357952,0,0,0,0,7866,110,0,0,0,4091,6545,12,11,0,0,0
25-04 14:59:25,0.596,0.345,99.059,0,0,2183524352,107808477184,600825856,23023357952,0,0,0,0,8594,54,0,0,0,4663,10632,12,11,0,0,0
25-04 14:59:26,0.375,0.219,99.406,0,0,2183524352,107808477184,600825856,23023357952,0,0,0,0,9478,66,0,0,0,4246,6521,12,11,0,0,0
25-04 14:59:27,0.219,0.157,99.624,0,0,2183524352,107808477184,600825856,23023357952,0,0,0,0,8700,0,0,0,0,4142,6595,12,11,0,0,0
25-04 14:59:28,0.501,0.501,98.966,0.031,0,2184355840,107807645696,600825856,23023357952,0,12288,0,2,9000,0,0,0,0,4449,10629,12,11,0,0,0
25-04 14:59:29,0.345,0.157,99.499,0,0,2184380416,107807621120,600825856,23023357952,0,0,0,0,8166,110,0,0,0,4077,6580,12,11,0,0,0
25-04 14:59:30,0.438,0.156,99.406,0,0,2184323072,107807678464,600825856,23023357952,0,0,0,0,8580,0,0,0,0,3992,6524,12,11,0,0,0
25-04 14:59:31,0.313,0.188,99.499,0,0,2184613888,107807387648,600825856,23023357952,0,0,0,0,8338,66,0,0,0,4054,6611,12,11,0,0,0
25-04 14:59:32,0.971,0.439,98.590,0,0,2184482816,107807518720,600825856,23023357952,0,0,0,0,10140,0,0,0,0,4547,10269,12,11,0,0,0
25-04 14:59:33,0.220,0.125,99.624,0.031,0,2184507392,107807494144,600825856,23023357952,0,24576,0,3,7740,0,0,0,0,3969,6529,12,11,0,0,0
25-04 14:59:34,0.282,0.094,99.624,0,0,2184458240,107807543296,600825856,23023357952,0,0,0,0,8646,110,0,0,0,3990,6551,12,11,0,0,0
25-04 14:59:35,0.471,0.439,99.090,0,0,2184507392,107807494144,600825856,23023357952,0,0,0,0,10200,0,0,0,0,4372,10672,12,11,0,0,0
25-04 14:59:36,0.157,0.188,99.655,0,0,2184531968,107807469568,600825856,23023357952,0,0,0,0,7918,267,0,0,0,3932,6557,12,11,0,0,0
25-04 14:59:37,0.188,0.188,99.624,0,0,2184589312,107807412224,600825856,23023357952,0,0,0,0,10440,0,0,0,0,4001,6513,12,11,0,0,0
25-04 14:59:38,0.345,0.125,99.467,0.063,0,2185621504,107806380032,600825856,23023357952,0,12288,0,2,9438,27746,0,0,0,3925,6684,12,11,0,0,0
25-04 14:59:39,0.564,0.470,98.935,0.031,0,2185400320,107806593024,600834048,23023357952,0,24576,0,2,9726,134,0,0,0,4483,10764,12,11,0,0,0
25-04 14:59:40,0.375,0.188,99.437,0,0,2185334784,107806658560,600834048,23023357952,0,0,0,0,7980,0,0,0,0,4141,6530,12,11,0,0,0
25-04 14:59:41,0.282,0.157,99.561,0,0,2185342976,107806650368,600834048,23023357952,0,0,0,0,10018,66,0,0,0,4190,6549,12,11,0,0,0
25-04 14:59:42,0.658,0.470,98.873,0,0,2185551872,107806441472,600834048,23023357952,0,0,0,0,8220,0,0,0,0,4556,10629,12,11,0,0,0
25-04 14:59:43,0.282,0.125,99.561,0.031,0,2185265152,107806728192,600834048,23023357952,0,12288,0,2,10620,0,0,0,0,4272,6602,12,11,0,0,0
25-04 14:59:44,0.157,0.157,99.686,0,0,2185273344,107806720000,600834048,23023357952,0,0,0,0,9786,164,0,0,0,4071,6548,12,11,0,0,0
25-04 14:59:45,0.157,0.125,99.718,0,0,2185273344,107806720000,600834048,23023357952,0,0,0,0,10260,0,0,0,0,4023,6518,12,11,0,0,0
25-04 14:59:46,0.626,0.532,98.842,0,0,2185113600,107806879744,600834048,23023357952,0,0,0,0,10678,66,0,0,0,4356,10659,12,11,0,0,0
25-04 14:59:47,0.219,0.125,99.655,0,0,2185129984,107806863360,600834048,23023357952,0,0,0,0,10740,0,0,0,0,3982,6598,12,11,0,0,0
25-04 14:59:48,0.313,0.094,99.530,0.063,0,2185129984,107806863360,600834048,23023357952,0,12288,0,2,11100,0,0,0,0,3906,6559,12,11,0,0,0
25-04 14:59:49,0.626,0.376,98.998,0,0,2185646080,107806347264,600834048,23023357952,0,0,0,0,12366,110,0,0,0,4355,10582,12,11,0,0,0
25-04 14:59:50,0.251,0.157,99.593,0,0,2185670656,107806322688,600834048,23023357952,0,0,0,0,7440,0,0,0,0,4156,6521,12,11,0,0,0
25-04 14:59:51,0.219,0.219,99.561,0,0,2185654272,107806339072,600834048,23023357952,0,0,0,0,9598,66,0,0,0,4169,6606,12,11,0,0,0
25-04 14:59:52,0.188,0.157,99.655,0,0,2185637888,107806355456,600834048,23023357952,0,0,0,0,10680,0,0,0,0,4237,6540,12,11,0,0,0
25-04 14:59:53,0.939,0.626,98.403,0.031,0,2184396800,107807596544,600834048,23023357952,0,12288,0,2,11700,0,0,0,0,4960,10559,12,11,0,0,0
25-04 14:59:54,0.251,0.094,99.655,0,0,2184372224,107807621120,600834048,23023357952,0,0,0,0,7686,164,0,0,0,4104,6541,12,11,0,0,0
25-04 14:59:55,5.783,0.471,93.746,0,0,2251558912,107740434432,600834048,23023357952,0,0,0,0,30548,191739,0,0,0,16395,32906,12,12,0,0,0
25-04 14:59:56,28.773,1.789,69.438,0,0,2811912192,107180081152,600834048,23023357952,0,0,0,0,34800,388017,0,0,0,19602,38882,12,13,0,0,0
25-04 14:59:57,27.071,1.313,71.616,0,0,2891640832,107100344320,600834048,23023366144,0,0,0,0,9804,1400,0,0,0,9021,7143,12,13,0,0,0
25-04 14:59:58,21.491,1.216,77.230,0.062,0,3014004736,106977980416,600834048,23023366144,0,12288,0,2,6720,0,0,0,0,7301,6672,12,13,0,0,0
25-04 14:59:59,21.199,0.406,78.395,0,0,2928021504,107063963648,600834048,23023366144,0,0,0,0,8064,1400,0,0,0,6745,6743,12,13,0,0,0
25-04 15:00:00,6.904,0.531,92.565,0,0,2922221568,107069763584,600834048,23023366144,0,0,0,0,11358,1266,0,0,0,5820,10795,12,13,0,0,0
25-04 15:00:01,3.100,0.438,96.462,0,0,3122393088,106869592064,600834048,23023366144,0,0,0,0,10738,66,0,0,0,4717,6574,12,13,0,0,0
25-04 15:00:02,3.557,0.437,95.881,0.125,0,3226075136,106765901824,600842240,23023366144,0,90112,0,9,9660,54,0,0,0,5021,6697,12,13,0,0,0
25-04 15:00:03,3.810,0.312,95.878,0,0,3063255040,106928721920,600842240,23023366144,0,0,0,0,7320,0,0,0,0,4930,8969,12,13,0,0,0
25-04 15:00:04,3.745,0.312,95.943,0,0,3083276288,106908700672,600842240,23023366144,0,0,0,0,9726,110,0,0,0,5129,8282,12,13,0,0,0
25-04 15:00:05,3.535,0.125,96.340,0,0,3102380032,106889596928,600842240,23023366144,0,0,0,0,10118,66,0,0,0,4869,6552,12,13,0,0,0
25-04 15:00:06,3.623,0.156,96.221,0,0,3121733632,106870243328,600842240,23023366144,0,0,0,0,7776,132,0,0,0,4704,6549,12,13,0,0,0
25-04 15:00:07,3.462,0.998,95.540,0,0,3219271680,106772705280,600842240,23023366144,0,0,0,0,9660,0,0,0,0,5396,10702,12,13,0,0,0
25-04 15:00:08,3.502,0.219,96.216,0.063,0,3052941312,106939035648,600842240,23023366144,0,32768,0,2,11220,0,0,0,0,5007,6583,12,13,0,0,0
25-04 15:00:09,3.504,0.125,96.370,0,0,3072286720,106919690240,600842240,23023366144,0,16384,0,4,7326,110,0,0,0,4970,6581,12,13,0,0,0
25-04 15:00:10,3.693,0.344,95.962,0,0,3091144704,106900832256,600842240,23023366144,0,0,0,0,10500,0,0,0,0,5236,10318,12,13,0,0,0
25-04 15:00:11,4,0.281,95.719,0,0,3111227392,106880749568,600842240,23023366144,0,0,0,0,10798,124,0,0,0,5382,6782,12,13,1,0,0
25-04 15:00:12,3.430,0.468,96.102,0,0,3293835264,106698141696,600842240,23023366144,0,0,0,0,10686,254,0,0,0,4994,6574,12,13,0,0,0
25-04 15:00:13,3.684,0.312,95.973,0.031,0,3043885056,106948091904,600842240,23023366144,0,12288,0,2,9600,0,0,0,0,5076,6609,12,13,0,0,0
25-04 15:00:14,3.288,0.752,95.960,0,0,3059523584,106932453376,600842240,23023366144,0,0,0,0,10974,357,0,0,0,5342,10679,12,14,0,0,0
25-04 15:00:15,3.654,0.187,96.159,0,0,3078643712,106913333248,600842240,23023366144,0,0,0,0,10316,2636,0,0,0,5010,6697,12,13,0,0,0
25-04 15:00:16,3.802,0.218,95.980,0,0,3097989120,106893987840,600842240,23023366144,0,0,0,0,13176,132,0,0,0,4892,6557,12,13,0,0,0
25-04 15:00:17,3.802,0.592,95.606,0,0,3137781760,106854195200,600842240,23023366144,0,0,0,0,8940,0,0,0,0,5017,10609,12,13,0,0,0
25-04 15:00:18,3.616,0.530,95.792,0.062,0,3018559488,106973417472,600842240,23023366144,0,28672,0,2,10080,0,0,0,0,4774,6669,12,13,0,0,0
25-04 15:00:19,3.560,0.250,96.190,0,0,3019354112,106972622848,600842240,23023366144,0,0,0,0,11346,110,0,0,0,4616,6626,12,13,0,0,0
25-04 15:00:20,3.771,0.218,96.011,0,0,3037159424,106954817536,600842240,23023366144,0,0,0,0,9000,54,0,0,0,4744,6543,12,13,0,0,0
25-04 15:00:21,3.869,0.468,95.663,0,0,3055587328,106936389632,600842240,23023366144,0,0,0,0,8698,66,0,0,0,5014,10621,12,13,0,0,0
25-04 15:00:22,3.411,0.188,96.402,0,0,3074363392,106917613568,600842240,23023366144,0,0,0,0,11460,0,0,0,0,4385,6565,12,13,0,0,0
25-04 15:00:23,2.846,0.813,96.309,0.031,0,3238711296,106753265664,600842240,23023366144,0,12288,0,2,10620,0,0,0,0,4413,6626,12,13,0,0,0
25-04 15:00:24,4.051,0.561,95.388,0,0,3005210624,106986766336,600842240,23023366144,0,0,0,0,8946,110,0,0,0,4986,10670,12,13,0,0,0
25-04 15:00:25,3.863,0.156,95.981,0,0,3022446592,106969530368,600842240,23023366144,0,0,0,0,9158,120,0,0,0,4730,6577,12,13,0,0,0
25-04 15:00:26,3.861,0.218,95.922,0,0,3040759808,106951217152,600842240,23023366144,0,0,0,0,9336,132,0,0,0,4587,6541,12,13,0,0,0
25-04 15:00:27,3.501,0.188,96.311,0,0,3059081216,106932895744,600842240,23023366144,0,0,0,0,9960,0,0,0,0,4495,6632,12,13,0,0,0
25-04 15:00:28,4.001,0.625,95.311,0.063,0,2981203968,107010772992,600842240,23023366144,0,12288,0,2,10020,0,0,0,0,5140,10185,12,13,0,0,0
25-04 15:00:29,3.192,0.751,96.056,0,0,3022655488,106969321472,600842240,23023366144,0,0,0,0,7386,110,0,0,0,4465,6718,12,13,0,0,0
25-04 15:00:30,3.559,0.250,96.191,0,0,3063394304,106928582656,600842240,23023366144,0,12288,0,1,9480,0,0,0,0,4734,6533,12,13,0,0,0
25-04 15:00:31,3.316,0.751,95.934,0,0,3022569472,106969407488,600842240,23023366144,0,0,0,0,9118,116,0,0,0,4641,10669,12,13,0,0,0
25-04 15:00:32,3.743,0.187,96.070,0,0,3041021952,106950955008,600842240,23023366144,0,0,0,0,8100,0,0,0,0,4719,6600,12,13,0,0,0
25-04 15:00:33,3.745,0.125,96.099,0.031,0,3059564544,106932412416,600842240,23023366144,0,12288,0,2,8940,0,0,0,0,4714,6557,12,13,0,0,0
25-04 15:00:34,2.533,0.438,97.029,0,0,2981769216,107010207744,600842240,23023366144,0,0,0,0,72122,45351642,0,0,0,7540,8584,12,13,1,0,0
25-04 15:00:35,0.968,1.030,97.846,0.156,0,2881486848,107110481920,600850432,23023366144,0,405504,0,89,322766,253783246,0,0,0,8988,11268,12,13,0,0,0
25-04 15:00:36,0.407,0.532,99.060,0,0,2882584576,107109384192,600850432,23023366144,0,0,0,0,266958,213654070,0,0,0,7572,6778,12,13,0,0,0
25-04 15:00:37,0.469,0.501,99.030,0,0,2249814016,107742154752,600850432,23023366144,0,0,0,0,214872,180692668,0,0,0,6527,6711,12,11,0,0,0
25-04 15:00:38,0.314,0.251,99.404,0.031,0,2248855552,107743113216,600850432,23023366144,0,28672,0,2,8460,0,0,0,0,4325,8623,12,11,0,0,0
25-04 15:00:39,0.846,0.376,98.779,0,0,2250313728,107741655040,600850432,23023366144,0,0,0,0,7986,160,0,0,0,4566,8244,12,11,0,0,0
25-04 15:00:40,0.251,0.125,99.624,0,0,2250317824,107741650944,600850432,23023366144,0,0,0,0,9600,54,0,0,0,4129,6522,12,11,0,0,0
25-04 15:00:41,0.251,0.125,99.624,0,0,2250252288,107741716480,600850432,23023366144,0,0,0,0,8458,66,0,0,0,4092,6537,12,11,0,0,0
25-04 15:00:42,0.626,0.501,98.873,0,0,2250211328,107741757440,600850432,23023366144,0,0,0,0,10879,1435,0,0,0,4725,10632,12,12,0,0,0
25-04 15:00:43,0.282,0.125,99.561,0.031,0,2249707520,107742261248,600850432,23023366144,0,12288,0,2,9244,1160,0,0,0,4303,6685,12,11,1,0,0
25-04 15:00:44,0.188,0.188,99.624,0,0,2249682944,107742285824,600850432,23023366144,0,0,0,0,7572,110,0,0,0,4439,6542,12,11,0,0,0
25-04 15:00:45,0.313,0.219,99.468,0,0,2249666560,107742302208,600850432,23023366144,0,0,0,0,9720,0,0,0,0,4455,6502,12,11,0,0,0
25-04 15:00:46,0.438,0.595,98.967,0,0,2250559488,107741409280,600850432,23023366144,0,0,0,0,9418,66,0,0,0,4926,10630,12,11,0,0,0
25-04 15:00:47,0.188,0.157,99.655,0,0,2250485760,107741483008,600850432,23023366144,0,0,0,0,10206,66,0,0,0,4546,6599,12,11,0,0,0
25-04 15:00:48,0.188,0.313,99.437,0.063,0,2250559488,107741409280,600850432,23023366144,0,28672,0,2,8640,0,0,0,0,4446,6520,12,11,0,0,0
25-04 15:00:49,0.689,0.376,98.936,0,0,2250027008,107741941760,600850432,23023366144,0,0,0,0,10626,110,0,0,0,4874,10569,12,11,0,0,0
25-04 15:00:50,0.313,0.219,99.468,0,0,2249535488,107742433280,600850432,23023366144,0,0,0,0,10140,0,0,0,0,4516,6543,12,11,0,0,0
25-04 15:00:51,0.188,0.219,99.593,0,0,2249543680,107742416896,600850432,23023374336,0,0,0,0,10378,66,0,0,0,4412,6594,12,11,0,0,0
25-04 15:00:52,0.251,0.188,99.561,0,0,2249617408,107742343168,600850432,23023374336,0,0,0,0,11041,1851,0,0,0,4596,6604,12,11,0,1,0
25-04 15:00:53,0.689,0.407,98.873,0.031,0,2250448896,107741511680,600850432,23023374336,0,28672,0,2,11220,0,0,0,0,4847,10609,12,11,0,1,0
25-04 15:00:54,0.313,0.219,99.468,0,0,2250416128,107741544448,600850432,23023374336,0,0,0,0,9906,110,0,0,0,4443,6540,12,11,0,1,0
25-04 15:00:55,0.313,0.157,99.530,0,0,2250407936,107741552640,600850432,23023374336,0,0,0,0,10620,0,0,0,0,4420,6568,12,11,0,1,0
25-04 15:00:56,0.470,0.533,98.966,0.031,0,2251071488,107740880896,600858624,23023374336,0,12288,0,2,9418,66,0,0,0,4681,10611,12,11,0,1,0
25-04 15:00:57,0.313,0.094,99.593,0,0,2251464704,107740487680,600858624,23023374336,0,0,0,0,10380,0,0,0,0,4297,6543,12,11,0,1,0
25-04 15:00:58,0.251,0.126,99.592,0.031,0,2251165696,107740786688,600858624,23023374336,0,12288,0,2,9720,0,0,0,0,4410,6638,12,11,0,1,0
25-04 15:00:59,0.220,0.125,99.655,0,0,2251231232,107740721152,600858624,23023374336,0,0,0,0,8166,110,0,0,0,4231,6587,12,11,0,1,0
25-04 15:01:00,0.908,0.564,98.528,0,0,2251530240,107740422144,600858624,23023374336,0,0,0,0,8820,0,0,0,0,4690,10014,12,11,0,1,0
25-04 15:01:01,0.376,0.125,99.499,0,0,2251538432,107740413952,600858624,23023374336,0,0,0,0,10438,66,0,0,0,4153,6523,12,11,0,1,0
25-04 15:01:02,0.344,0.156,99.499,0,0,2251530240,107740422144,600858624,23023374336,0,0,0,0,9060,0,0,0,0,3963,6509,12,11,0,1,0
25-04 15:01:03,0.439,0.377,99.121,0.063,0,2253271040,107738681344,600858624,23023374336,0,12288,0,2,6960,0,0,0,0,4292,10653,12,11,0,1,0
25-04 15:01:04,0.188,0.282,99.530,0,0,2253602816,107738349568,600858624,23023374336,0,0,0,0,9126,110,0,0,0,3924,6549,12,11,0,1,0
25-04 15:01:05,0.282,0.063,99.655,0,0,2253586432,107738365952,600858624,23023374336,0,204800,0,50,8400,0,0,0,0,3859,6535,12,11,0,1,0
25-04 15:01:06,0.251,0.094,99.655,0,0,2253619200,107738333184,600858624,23023374336,0,0,0,0,9298,66,0,0,0,3391,6305,12,11,0,1,0
25-04 15:01:07,0.533,0.595,98.872,0,0,2252341248,107739611136,600858624,23023374336,0,0,0,0,8400,0,0,0,0,3442,10162,12,11,0,1,0
25-04 15:01:08,0.126,0.283,99.560,0.031,0,2252398592,107739553792,600858624,23023374336,0,12288,0,2,8700,0,0,0,0,3050,5905,12,11,0,1,0
