"Dstat 0.8.0 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node-0.2node-bare.cs740-uwmadison-pg0.wisc.cloudlab.us",,,,"User:","sarthi"
"Cmdline:","dstat -t --cpu --mem --disk --io --net --int --sys --tcp --top-io --noheaders --nocolor --output /mnt/Work/FlexPushdownDB-Dev/logs/ffsa_latest_2_1650916080_dstat.txt",,,,"Date:","25 Apr 2022 14:48:01 CDT"
"system","total cpu usage",,,,,"memory usage",,,,"dsk/total",,"io/total",,"net/total",,"interrupts",,,"system",,"tcp sockets",,,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","read","writ","read","writ","recv","send","157","158","159","int","csw","lis","act","syn","tim","clo"
25-04 14:58:52,31.023,2.021,66.957,0,0,8944001024,61128908800,1419866112,59701092352,0,0,0,0,192202852,367943282,1,1,0,27885,23232,20,13,0,0,0
25-04 14:58:53,32.269,1.013,66.656,0.061,0,9163251712,60909629440,1419866112,59701121024,0,12288,0,2,9120,0,0,0,0,23380,9112,20,13,0,0,0
25-04 14:58:54,31.240,1.600,67.159,0,0,9348341760,60724539392,1419866112,59701121024,0,0,0,0,9444,396,1,1,0,12565,7597,20,13,0,0,0
25-04 14:58:55,30.684,1.787,67.529,0,0,9684074496,60388589568,1419866112,59701334016,0,0,0,0,8220,0,0,0,0,23994,25057,20,13,0,0,0
25-04 14:58:56,30.988,1.358,67.654,0,0,9807515648,60265021440,1419866112,59701456896,0,65536,0,9,9676,2886,1,1,0,28953,23498,20,13,0,0,0
25-04 14:58:57,31.102,1.750,67.148,0,0,10041774080,60030763008,1419866112,59701456896,0,0,0,0,9846,118,0,0,0,19684,10615,20,13,0,0,0
25-04 14:58:58,30.207,2.345,67.387,0.062,0,10452344832,59620167680,1419866112,59701473280,0,12288,0,2,7378,66,1,1,0,28603,21011,20,13,0,0,0
25-04 14:58:59,23.624,1.585,74.790,0,0,10575441920,59496783872,1419866112,59701760000,0,0,0,0,10704,404,0,0,0,40230,33502,20,13,0,0,0
25-04 14:59:00,19.826,0.746,79.428,0,0,10646085632,59426140160,1419866112,59701760000,0,0,0,0,10980,0,1,1,0,19442,13269,20,13,0,0,0
25-04 14:59:01,19.009,1.153,79.807,0.031,0,10776096768,59296129024,1419870208,59701755904,0,24576,0,2,9910,440,0,0,0,39728,12408,20,13,0,0,0
25-04 14:59:02,19.863,1.562,78.576,0,0,10774130688,59298091008,1419870208,59701760000,0,0,0,0,10212,220,1,1,0,29047,14756,20,13,0,0,0
25-04 14:59:03,19.813,1.061,79.064,0.062,0,10843795456,59228426240,1419870208,59701760000,0,12288,0,2,10800,0,0,0,0,11008,17237,20,13,0,0,0
25-04 14:59:04,18.955,1.595,79.449,0,0,10946068480,59126124544,1419870208,59701788672,0,0,0,0,9854,27430,1,1,0,11743,15331,20,13,0,0,0
25-04 14:59:05,19.095,0.879,80.025,0,0,11072970752,58999160832,1419870208,59701850112,0,0,0,0,9840,0,0,0,0,12396,14479,20,13,0,0,0
25-04 14:59:06,19.164,0.911,79.893,0.031,0,11200577536,58871554048,1419870208,59701850112,0,24576,0,2,11830,198,1,1,0,11774,14954,20,13,0,0,0
25-04 14:59:07,19.335,0.942,79.724,0,0,11323478016,58748653568,1419870208,59701850112,0,12288,0,1,11472,244,0,0,0,11980,17628,20,13,0,0,0
25-04 14:59:08,19.416,1.068,79.485,0.031,0,11532021760,58540109824,1419870208,59701850112,0,12288,0,2,10260,0,1,1,0,11908,14318,20,13,0,0,0
25-04 14:59:09,22.826,1.429,75.745,0,0,11863035904,58209079296,1419870208,59701866496,0,0,0,0,10584,396,0,0,0,28312,11555,20,13,0,0,0
25-04 14:59:10,29.201,2.590,68.208,0,0,12139405312,57932693504,1419870208,59701882880,0,0,0,0,7920,0,1,1,0,372177,10509,20,13,0,0,0
25-04 14:59:11,31.747,1.669,66.584,0,0,12172701696,57899384832,1419870208,59701895168,0,40960,0,2,11044,132,0,0,0,18778,16313,20,13,0,0,0
25-04 14:59:12,31.859,1.083,67.058,0,0,12281901056,57790152704,1419870208,59701927936,0,0,0,0,13114,1930,1,1,0,10774,14186,20,13,0,0,0
25-04 14:59:13,31.501,1.112,67.326,0.062,0,12311523328,57760530432,1419870208,59701927936,0,40960,0,2,11040,0,0,0,0,11469,10924,20,13,0,0,0
25-04 14:59:14,31.685,0.835,67.481,0,0,12299943936,57772097536,1419870208,59701940224,0,0,0,0,11064,396,1,1,0,19444,9634,20,13,0,0,0
25-04 14:59:15,31.773,1.786,66.441,0,0,12387287040,57684754432,1419870208,59701940224,0,0,0,0,9000,0,0,0,0,33331,13559,20,13,0,0,0
25-04 14:59:16,31.380,1.718,66.871,0.031,0,12502544384,57569492992,1419874304,59701940224,0,24576,0,2,9544,132,1,1,0,146828,7042,20,13,0,0,0
25-04 14:59:17,31.415,1.684,66.901,0,0,12620001280,57452027904,1419874304,59701940224,0,8192,0,2,8346,172,0,0,0,182151,4159,20,13,0,0,0
25-04 14:59:18,30.991,2.056,66.892,0.061,0,12705107968,57366921216,1419874304,59701940224,0,12288,0,2,9480,0,1,1,0,130914,11736,20,13,0,0,0
25-04 14:59:19,31.705,1.720,66.575,0,0,12843606016,57228423168,1419874304,59701940224,0,0,0,0,8664,396,0,0,0,113664,10398,20,13,0,0,0
25-04 14:59:20,30.955,2.266,66.779,0,0,12913831936,57158197248,1419874304,59701940224,0,0,0,0,9900,0,1,1,0,169545,5195,20,13,0,0,0
25-04 14:59:21,32.160,1.451,66.389,0,0,12959571968,57112461312,1419874304,59701940224,0,24576,0,2,15886,3048,0,0,0,69942,20998,20,13,0,0,0
25-04 14:59:22,32.167,1.596,66.237,0,0,13004214272,57067790336,1419874304,59701940224,0,942080,0,12,8946,274,1,1,0,115607,18024,20,13,0,0,0
25-04 14:59:23,31.518,1.499,66.952,0.031,0,13088641024,56983363584,1419874304,59701940224,0,45056,0,2,9660,0,0,0,0,111197,12499,20,13,0,0,0
25-04 14:59:24,31.444,1.201,67.354,0,0,13143109632,56928894976,1419874304,59701940224,0,0,0,0,8664,396,1,1,0,63356,10156,20,13,0,0,0
25-04 14:59:25,31.434,1.654,66.912,0,0,13168730112,56903274496,1419874304,59701940224,0,0,0,0,8460,0,0,0,0,80530,10372,20,13,0,0,0
25-04 14:59:26,31.952,1.995,66.053,0,0,13210243072,56861761536,1419874304,59701940224,0,49152,0,2,11846,1644,1,1,0,118549,18952,20,13,0,0,0
25-04 14:59:27,31.093,1.842,67.066,0,0,13215965184,56856039424,1419874304,59701940224,0,0,0,0,8700,118,0,0,0,159203,15777,20,13,0,0,0
25-04 14:59:28,31.456,1.262,67.221,0.062,0,13236699136,56835297280,1419874304,59701948416,0,40960,0,2,8586,0,1,1,0,59463,15597,20,13,0,0,0
25-04 14:59:29,32.075,1.044,66.882,0,0,13296693248,56775303168,1419874304,59701948416,0,0,0,0,9252,330,0,0,0,73993,6920,20,13,0,0,0
25-04 14:59:30,31.993,1.658,66.349,0,0,13375696896,56696299520,1419874304,59701948416,0,0,0,0,8286,330,1,1,0,63062,10828,20,13,0,0,0
25-04 14:59:31,31.127,1.961,66.881,0.031,0,13470257152,56601735168,1419878400,59701948416,0,20480,0,2,8644,132,0,0,0,124214,6346,20,13,0,0,0
25-04 14:59:32,31.949,1.344,66.707,0,0,13555695616,56516296704,1419878400,59701948416,0,0,0,0,9786,118,1,1,0,72209,6740,20,13,0,0,0
25-04 14:59:33,31.464,1.624,66.881,0.031,0,13624545280,56447447040,1419878400,59701948416,0,12288,0,2,8820,0,0,0,0,76918,14315,20,13,0,0,0
25-04 14:59:34,32.446,1.684,65.871,0,0,13668429824,56403562496,1419878400,59701948416,0,0,0,0,7938,396,1,1,0,118733,10893,20,13,0,0,0
25-04 14:59:35,30.930,1.994,67.076,0,0,13710536704,56361455616,1419878400,59701948416,0,0,0,0,10560,0,0,0,0,144354,15643,20,13,0,0,0
25-04 14:59:36,31.761,1.378,66.861,0,0,13743263744,56328728576,1419882496,59701944320,0,12288,0,1,7924,132,1,1,0,76010,7856,20,13,0,0,0
25-04 14:59:37,31.342,1.624,67.034,0,0,13784576000,56287412224,1419882496,59701948416,0,4096,0,1,11166,118,0,0,0,136318,9002,20,13,0,0,0
25-04 14:59:38,31.903,1.992,66.044,0.061,0,13832376320,56239611904,1419882496,59701948416,0,12288,0,2,7800,0,1,1,0,111173,14906,20,13,0,0,0
25-04 14:59:39,31.671,1.561,66.769,0,0,13870727168,56201261056,1419882496,59701948416,0,0,0,0,10278,396,0,0,0,94181,9211,20,13,0,0,0
25-04 14:59:40,32.222,0.949,66.830,0,0,13849116672,56222855168,1419882496,59701964800,0,0,0,0,7440,0,1,1,0,50569,9664,20,13,0,0,0
25-04 14:59:41,30.930,1.756,67.314,0,0,13863411712,56208543744,1419882496,59701981184,0,0,0,0,11104,186,0,0,0,106645,19832,20,13,0,0,0
25-04 14:59:42,31.252,2.092,66.626,0.031,0,13854588928,56217329664,1419886592,59702009856,0,24576,0,2,7872,274,1,1,0,90929,26396,20,13,0,0,0
25-04 14:59:43,31.250,1.361,67.358,0.031,0,13876588544,56195235840,1419886592,59702099968,0,12288,0,2,11040,0,0,0,0,72424,13673,20,13,0,0,0
25-04 14:59:44,31.027,1.968,67.005,0,0,13730729984,56340971520,1419886592,59702222848,0,0,0,0,9390,486,1,1,0,109222,21366,20,13,0,0,0
25-04 14:59:45,31.692,1.723,66.585,0,0,13725990912,56345665536,1419886592,59702267904,0,0,0,0,10380,0,0,0,0,94622,28941,20,13,0,0,0
25-04 14:59:46,31.054,1.571,67.375,0,0,13736964096,56334626816,1419886592,59702329344,0,0,0,0,11582,198,1,1,0,105389,25930,20,13,0,0,0
25-04 14:59:47,31.084,1.848,67.036,0.031,0,13761826816,56309637120,1419886592,59702448128,0,24576,0,2,11460,1438,0,0,0,84425,23376,20,13,0,0,0
25-04 14:59:48,28.496,1.674,69.798,0.031,0,13737480192,56333934592,1419886592,59702497280,0,53248,0,9,12086,200,1,1,0,74254,38698,20,13,0,0,0
25-04 14:59:49,29.151,3.625,67.224,0,0,13693145088,56377778176,1419886592,59702980608,0,0,0,0,11184,458,0,0,0,279906,38550,20,13,0,0,0
25-04 14:59:50,30.559,2.365,67.076,0,0,13196554240,56874205184,1419886592,59703144448,0,0,0,0,9186,110,1,1,0,181811,18850,20,13,0,0,0
25-04 14:59:51,30.597,2.542,66.861,0,0,12879564800,57190821888,1419886592,59703508992,0,0,0,0,8884,132,0,0,0,178632,20616,20,13,0,0,0
25-04 14:59:52,30.795,2.149,67.056,0,0,12792225792,57277911040,1419890688,59703750656,0,32768,0,2,10986,118,1,1,0,243009,20712,20,13,0,0,0
25-04 14:59:53,32.279,1.321,66.370,0.031,0,12746268672,57323622400,1419890688,59703996416,0,12288,0,2,10620,0,0,0,0,82892,23850,20,13,0,0,0
25-04 14:59:54,31.810,1.227,66.963,0,0,12738854912,57330397184,1419890688,59704627200,0,0,0,0,9384,396,1,1,0,45449,24265,20,13,0,0,0
25-04 14:59:55,20.966,2.337,76.697,0,0,10295578624,59773329408,1419890688,59704967168,0,491520,0,2,223096,359342,0,0,0,76875,144304,20,13,0,0,0
25-04 14:59:56,9.768,2.696,87.536,0,0,7892615168,62174388224,1419890688,59706818560,0,491520,0,2,413078,715988,1,1,0,79372,166727,20,13,0,0,0
25-04 14:59:57,1.255,1.004,97.677,0.063,0,7893663744,62173339648,1419890688,59706818560,0,114688,0,2,10392,220,0,0,0,10066,20362,20,13,0,0,0
25-04 14:59:58,0.909,0.689,98.026,0.376,0,7894306816,62172696576,1419890688,59706818560,0,4972544,0,49,6840,0,1,1,0,9407,14842,20,13,0,0,0
25-04 14:59:59,1.440,0.814,97.746,0,0,7891939328,62175064064,1419890688,59706818560,0,0,0,0,7518,294,0,0,0,9729,14657,20,13,0,0,0
25-04 15:00:00,0.722,0.691,98.588,0,0,7890165760,62176837632,1419890688,59706818560,0,0,0,0,11410,84,1,1,0,9062,14513,20,13,0,0,0
25-04 15:00:01,1.439,1.032,97.529,0,0,7887650816,62179352576,1419890688,59706818560,0,0,0,0,10340,470,0,0,0,9859,20753,20,13,0,0,0
25-04 15:00:02,0.691,0.628,98.525,0.157,0,7885443072,62181519360,1419890688,59706818560,0,143360,0,9,10512,220,1,1,0,9606,13539,20,13,0,0,0
25-04 15:00:03,0.628,0.753,98.619,0,0,7884627968,62182334464,1419890688,59706818560,0,90112,0,3,8040,0,0,0,0,9471,14941,20,13,0,0,0
25-04 15:00:04,1.224,0.879,97.897,0,0,7882522624,62184439808,1419890688,59706818560,0,0,0,0,8964,396,1,1,0,10072,15508,20,13,0,0,0
25-04 15:00:05,1.005,0.848,98.147,0,0,7881338880,62185623552,1419890688,59706818560,0,0,0,0,9488,230,0,0,0,9744,19905,20,13,0,0,0
25-04 15:00:06,0.786,0.535,98.679,0,0,7879458816,62187503616,1419890688,59706818560,0,0,0,0,9252,362,1,1,0,9385,15060,20,13,0,0,0
25-04 15:00:07,0.753,0.784,98.401,0.063,0,7878639616,62188322816,1419890688,59706818560,0,73728,0,4,9732,220,0,0,0,9414,14973,20,13,0,0,0
25-04 15:00:08,1.317,0.941,97.742,0,0,7877169152,62189793280,1419890688,59706818560,0,0,0,0,10260,0,1,1,0,9867,19551,20,13,0,0,0
25-04 15:00:09,0.754,0.691,98.556,0,0,7873490944,62193471488,1419890688,59706818560,0,0,0,0,8778,294,0,0,0,9696,14949,20,13,0,0,0
25-04 15:00:10,1.317,0.721,97.962,0,0,7872835584,62194126848,1419890688,59706818560,0,0,0,0,8880,0,1,1,0,9930,14314,20,13,0,0,0
25-04 15:00:11,0.597,0.471,98.931,0,0,7870332928,62196629504,1419890688,59706818560,0,0,0,0,11284,132,0,0,0,9340,13667,20,13,0,0,0
25-04 15:00:12,1.036,0.974,97.896,0.094,0,7868014592,62198939648,1419898880,59706818560,0,28672,0,4,10572,220,1,1,0,9750,20119,20,13,0,0,0
25-04 15:00:13,1.194,0.597,98.209,0,0,7868022784,62198931456,1419898880,59706818560,0,0,0,0,9420,0,0,0,0,9853,15172,20,13,0,0,0
25-04 15:00:14,0.566,0.660,98.774,0,0,7866748928,62200205312,1419898880,59706818560,0,0,0,0,11604,396,1,1,0,9375,14823,20,13,0,0,0
25-04 15:00:15,0.973,1.098,97.929,0,0,7863107584,62203846656,1419898880,59706814464,0,0,0,0,12156,1706,0,0,0,11176,19407,20,13,0,0,0
25-04 15:00:16,1.222,0.971,97.807,0,0,7864074240,62202880000,1419898880,59706818560,0,0,0,0,12372,470,1,1,0,9614,19997,20,13,0,0,0
25-04 15:00:17,1.442,0.595,97.869,0.094,0,7860453376,62206500864,1419898880,59706818560,0,57344,0,4,9606,118,0,0,0,9720,14450,20,13,0,0,0
25-04 15:00:18,0.629,0.598,98.773,0,0,7859937280,62207016960,1419898880,59706818560,0,0,0,0,10560,0,1,1,0,9410,14931,20,13,0,0,0
25-04 15:00:19,0.628,0.722,98.649,0,0,7858438144,62208516096,1419898880,59706818560,0,0,0,0,10524,360,0,0,0,9346,15049,20,13,0,0,0
25-04 15:00:20,1.315,1.253,97.432,0,0,7856275456,62210662400,1419898880,59706826752,0,0,0,0,9240,0,1,1,0,10250,19116,20,13,0,0,0
25-04 15:00:21,0.972,0.690,98.338,0,0,7856054272,62210883584,1419898880,59706826752,0,0,0,0,9084,300,0,0,0,9662,13677,20,13,0,0,0
25-04 15:00:22,1.444,0.502,97.991,0.063,0,7854350336,62212583424,1419902976,59706826752,0,32768,0,4,11226,118,1,1,0,10017,14906,20,13,0,0,0
25-04 15:00:23,1.253,1.003,97.744,0,0,7852752896,62214180864,1419902976,59706826752,0,0,0,0,14094,1410,0,0,0,11429,19704,20,13,0,0,0
25-04 15:00:24,1.415,1.226,97.358,0,0,7856955392,62209978368,1419902976,59706826752,0,0,0,0,11298,1872,1,1,0,11781,25117,20,13,0,0,0
25-04 15:00:25,0.941,0.659,98.401,0,0,7858376704,62208557056,1419902976,59706826752,0,0,0,0,9368,230,0,0,0,9686,14898,20,13,0,0,0
25-04 15:00:26,1.347,0.752,97.902,0,0,7859462144,62207471616,1419902976,59706826752,0,0,0,0,10512,362,1,1,0,9970,15060,20,13,0,0,0
25-04 15:00:27,0.846,0.721,98.339,0.094,0,7858466816,62208466944,1419902976,59706826752,0,61440,0,4,9666,220,0,0,0,9502,14950,20,13,0,0,0
25-04 15:00:28,1.725,1.412,96.863,0,0,7855661056,62211272704,1419902976,59706822656,0,0,0,0,11908,1476,1,1,0,12036,25344,20,13,0,0,0
25-04 15:00:29,0.660,0.723,98.618,0,0,7856054272,62210879488,1419902976,59706826752,0,0,0,0,8658,294,0,0,0,9331,15118,20,13,0,0,0
25-04 15:00:30,0.877,0.439,98.684,0,0,7856291840,62210641920,1419902976,59706826752,0,0,0,0,8460,0,1,1,0,9293,13451,20,13,0,0,0
25-04 15:00:31,1.128,0.846,98.026,0,0,7855075328,62211858432,1419902976,59706826752,0,0,0,0,10584,300,0,0,0,9353,18722,20,13,0,0,0
25-04 15:00:32,0.907,1.063,97.905,0.125,0,7854473216,62212460544,1419902976,59706826752,0,57344,0,4,7686,220,1,1,0,9378,16581,20,13,0,0,0
25-04 15:00:33,1.472,0.720,97.808,0,0,7855329280,62211604480,1419902976,59706826752,0,0,0,0,8820,0,0,0,0,9778,14517,20,13,0,0,0
25-04 15:00:34,1.535,0.846,97.588,0.031,0,7894032384,62172901376,1419902976,59706826752,0,335872,0,76,5661774,10813296,1,1,0,9568,14989,20,13,0,0,0
25-04 15:00:35,16.718,2.424,80.858,0,0,8269623296,61797310464,1419902976,59706826752,0,0,0,0,288107536,551488562,0,0,0,21572,33009,20,13,0,0,0
25-04 15:00:36,26.716,1.895,71.389,0,0,8804057088,61262843904,1419902976,59706859520,0,0,0,0,208923994,399875192,1,1,0,24400,20684,20,13,0,0,0
25-04 15:00:37,30.633,1.620,67.685,0.062,0,8937746432,61129150464,1419911168,59706871808,0,45056,0,4,192323632,368136908,0,0,0,15297,17414,20,13,0,0,0
25-04 15:00:38,31.568,1.478,66.954,0,0,9178431488,60888403968,1419911168,59706916864,0,0,0,0,9000,0,1,1,0,9310,10116,20,13,0,0,0
25-04 15:00:39,32.225,1.447,66.328,0,0,9356288000,60710547456,1419911168,59706916864,0,0,0,0,8844,396,0,0,0,5928,10602,20,13,0,0,0
25-04 15:00:40,30.904,1.599,67.497,0,0,9633787904,60432904192,1419911168,59707052032,0,0,0,0,8580,0,1,1,0,16969,28302,20,13,0,0,0
25-04 15:00:41,30.306,1.236,68.458,0,0,9823240192,60243247104,1419911168,59707252736,0,0,0,0,8644,132,0,0,0,18537,15639,20,13,0,0,0
25-04 15:00:42,31.086,1.570,67.251,0.092,0,10045313024,60021170176,1419915264,59707252736,0,36864,0,4,9852,220,1,1,0,13308,9601,20,13,0,0,0
25-04 15:00:43,30.176,2.931,66.893,0,0,10430099456,59636305920,1419915264,59707326464,0,0,0,0,9180,0,0,0,0,50192,30889,20,13,0,0,0
25-04 15:00:44,22.866,1.277,75.857,0,0,10545405952,59520761856,1419915264,59707555840,0,0,0,0,8064,396,0,0,0,46970,28881,20,13,0,0,0
25-04 15:00:45,20.180,0.961,78.859,0,0,10610872320,59455295488,1419915264,59707555840,0,0,0,0,10332,228,1,1,0,25916,15275,20,13,0,0,0
25-04 15:00:46,19.640,0.870,79.490,0,0,10677084160,59389083648,1419915264,59707555840,0,0,0,0,9004,132,0,0,0,26105,12364,20,13,0,0,0
25-04 15:00:47,19.838,1.741,78.327,0.093,0,10766417920,59299737600,1419919360,59707555840,0,36864,0,4,10212,220,1,1,0,31940,20512,20,13,0,0,0
25-04 15:00:48,19.721,0.992,79.287,0,0,10804641792,59261513728,1419919360,59707555840,0,0,0,0,8220,0,0,0,0,50945,12288,20,13,0,0,0
25-04 15:00:49,19.609,1.272,79.119,0,0,10889342976,59176783872,1419919360,59707584512,0,0,0,0,10704,396,1,1,0,24740,13757,20,13,0,0,0
25-04 15:00:50,19.400,1.468,79.132,0,0,11017658368,59048423424,1419919360,59707629568,0,0,0,0,11400,54,0,0,0,17658,15336,20,13,0,0,0
25-04 15:00:51,20.715,0.933,78.351,0,0,11140071424,58925993984,1419919360,59707645952,0,0,0,0,9046,198,1,1,0,11626,18354,20,13,0,0,0
25-04 15:00:52,19.875,0.717,79.346,0.062,0,11266646016,58799419392,1419919360,59707645952,0,36864,0,4,11052,220,0,0,0,11084,13712,20,13,0,0,0
25-04 15:00:53,20.056,0.651,79.293,0,0,11423608832,58642456576,1419919360,59707645952,0,0,0,0,10320,0,1,1,0,11167,12290,20,13,0,0,0
25-04 15:00:54,21.139,2.055,76.806,0,0,11904319488,58161692672,1419919360,59707662336,0,12288,0,1,10704,396,0,0,0,17094,20174,20,13,0,0,0
25-04 15:00:55,31.782,0.986,67.232,0,0,11891519488,58174480384,1419919360,59707674624,0,0,0,0,10200,0,1,1,0,33613,7947,20,13,0,0,0
25-04 15:00:56,31.381,1.387,67.232,0,0,12091985920,57974013952,1419919360,59707674624,0,0,0,0,10804,132,0,0,0,32520,9847,20,13,0,0,0
25-04 15:00:57,31.525,1.233,67.149,0.092,0,12222717952,57843265536,1419919360,59707691008,0,53248,0,4,8412,220,1,1,0,25500,8840,20,13,0,0,0
25-04 15:00:58,31.821,1.605,66.574,0,0,12175802368,57890152448,1419919360,59707719680,0,0,0,0,11640,0,0,0,0,45131,15353,20,13,0,0,0
25-04 15:00:59,31.470,1.235,67.295,0,0,12325359616,57740767232,1419919360,59707719680,0,0,0,0,8004,598,1,1,0,52842,9332,20,13,0,0,0
25-04 15:01:00,31.304,1.661,67.036,0,0,12295278592,57770831872,1419919360,59707736064,0,0,0,0,9000,0,0,0,0,112106,6848,20,13,0,0,0
25-04 15:01:01,31.459,1.505,67.035,0,0,12370886656,57695215616,1419919360,59707736064,0,0,0,0,9790,386,1,1,0,28304,8264,20,13,0,0,0
25-04 15:01:02,32.588,1.164,66.187,0.061,0,12451946496,57614147584,1419919360,59707736064,0,36864,0,4,10146,118,0,0,0,11601,9597,20,13,0,0,0
25-04 15:01:03,32.066,1.042,66.891,0,0,12586864640,57479229440,1419919360,59707736064,0,0,0,0,6480,0,1,1,0,16994,4915,20,13,0,0,0
25-04 15:01:04,31.052,1.933,67.014,0,0,12685561856,57380532224,1419919360,59707736064,0,8192,0,2,10638,294,0,0,0,113028,13927,20,13,0,0,0
25-04 15:01:05,30.994,1.600,67.405,0,0,12734644224,57331449856,1419919360,59707736064,0,0,0,0,6360,0,1,1,0,81621,13894,20,13,0,0,0
25-04 15:01:06,32.423,1.810,65.767,0,0,12805574656,57260716032,1419919360,59707736064,0,0,0,0,10582,330,0,0,0,102368,15345,20,13,0,0,0
25-04 15:01:07,31.432,1.625,66.881,0.061,0,12822773760,57243512832,1419923456,59707736064,0,36864,0,4,8526,172,1,1,0,149283,13102,20,13,0,0,0
25-04 15:01:08,31.235,1.597,67.168,0,0,12856614912,57209671680,1419923456,59707736064,0,0,0,0,8700,0,0,0,0,131380,10718,20,13,0,0,0
25-04 15:01:09,30.933,1.878,67.190,0,0,12961214464,57105072128,1419923456,59707736064,0,942080,0,12,9804,396,1,1,0,119508,9086,20,13,0,0,0
25-04 15:01:10,31.658,2.084,66.258,0,0,13068230656,56998055936,1419923456,59707736064,0,0,0,0,9000,0,0,0,0,125047,18746,20,13,0,0,0
25-04 15:01:11,30.538,2.335,67.127,0,0,13095698432,56970588160,1419923456,59707736064,0,0,0,0,6124,132,1,1,0,171279,11371,20,13,0,0,0
25-04 15:01:12,31.445,1.715,66.810,0.031,0,13073649664,56992628736,1419923456,59707744256,0,65536,0,4,10026,118,0,0,0,124084,8291,20,13,0,0,0
25-04 15:01:13,31.850,1.135,67.014,0,0,13115858944,56950419456,1419923456,59707744256,0,0,0,0,7800,0,1,1,0,61727,15012,20,13,0,0,0
25-04 15:01:14,32.135,1.567,66.298,0,0,13162303488,56903974912,1419923456,59707744256,0,0,0,0,7818,294,0,0,0,64586,15360,20,13,0,0,0
25-04 15:01:15,31.254,1.690,67.056,0,0,13226029056,56840249344,1419923456,59707744256,0,0,0,0,7260,0,1,1,0,153188,5418,20,13,0,0,0
25-04 15:01:16,31.231,2.266,66.503,0,0,13303750656,56762527744,1419923456,59707740160,0,0,0,0,12894,1710,0,0,0,170669,10134,20,13,0,0,0
25-04 15:01:17,31.231,1.754,66.985,0.031,0,13432471552,56633806848,1419923456,59707744256,0,57344,0,4,7866,118,1,1,0,87308,13791,20,13,0,0,0
25-04 15:01:18,32.007,1.805,66.187,0,0,13494009856,56572268544,1419923456,59707744256,0,0,0,0,7800,0,0,0,0,101045,15056,20,13,0,0,0
25-04 15:01:19,30.486,2.336,67.179,0,0,13463359488,56602918912,1419923456,59707744256,0,0,0,0,8100,360,1,1,0,219842,12254,20,13,0,0,0
25-04 15:01:20,31.600,1.530,66.871,0,0,13500944384,56565334016,1419923456,59707744256,0,0,0,0,7140,0,0,0,0,122665,13023,20,13,0,0,0
25-04 15:01:21,31.739,1.993,66.268,0,0,13563445248,56502833152,1419923456,59707744256,0,0,0,0,9124,132,1,1,0,145708,15031,20,13,0,0,0
25-04 15:01:22,31.874,1.286,66.779,0.061,0,13603536896,56462741504,1419923456,59707744256,0,28672,0,4,6846,118,0,0,0,100775,6990,20,13,0,0,0
25-04 15:01:23,30.831,2.145,67.024,0,0,13625892864,56440385536,1419923456,59707744256,0,0,0,0,8220,0,1,1,0,154822,19292,20,13,0,0,0
25-04 15:01:24,30.649,2.572,66.779,0,0,13710684160,56355557376,1419923456,59707772928,0,0,0,0,9258,294,0,0,0,200381,9748,20,13,0,0,0
25-04 15:01:25,32.022,2.028,65.950,0,0,13713027072,56353214464,1419923456,59707768832,0,0,0,0,10188,1764,1,1,0,113373,17626,20,13,0,0,0
25-04 15:01:26,31.277,2.271,66.452,0,0,13703249920,56362938368,1419923456,59707822080,0,0,0,0,11614,1698,0,0,0,143249,20083,20,13,0,0,0
25-04 15:01:27,31.600,1.591,66.779,0.031,0,13622165504,56444006400,1419927552,59707838464,0,69632,0,4,9786,118,1,1,0,100487,11636,20,13,0,0,0
25-04 15:01:28,30.425,2.158,67.417,0,0,13633204224,56432914432,1419927552,59707883520,0,0,0,0,8580,0,0,0,0,162133,19522,20,13,0,0,0
25-04 15:01:29,31.423,1.941,66.636,0,0,13672800256,56393306112,1419927552,59707895808,0,0,0,0,9984,396,1,1,0,126404,24132,20,13,0,0,0
25-04 15:01:30,31.084,1.664,67.252,0,0,13724061696,56341954560,1419927552,59707985920,0,0,0,0,9540,0,0,0,0,144283,23147,20,13,0,0,0
25-04 15:01:31,31.431,1.820,66.749,0,0,13686444032,56379494400,1419927552,59708063744,0,0,0,0,12338,1710,1,1,0,78199,25522,20,13,0,0,0
25-04 15:01:32,30.404,1.739,67.795,0.062,0,13673996288,56391819264,1419927552,59708182528,0,65536,0,4,10506,118,0,0,0,117434,34138,20,13,0,0,0
25-04 15:01:33,31.165,2.528,66.307,0,0,13562658816,56503128064,1419927552,59708243968,0,0,0,0,9900,54,1,1,0,100068,36690,20,13,0,0,0
25-04 15:01:34,30.729,2.109,67.163,0,0,13587775488,56477765632,1419927552,59708485632,0,0,0,0,8898,396,0,0,0,150440,36625,20,13,0,0,0
25-04 15:01:35,29.795,3.487,66.718,0,0,13366927360,56698355712,1419927552,59708743680,0,8192,0,2,9060,0,1,1,0,298923,19587,20,13,0,0,0
25-04 15:01:36,30.215,2.822,66.963,0,0,12842848256,57222234112,1419927552,59708940288,0,0,0,0,9604,132,0,0,0,162182,24449,20,13,0,0,0
